agentX,agentY,eDist
2,4,1.8098794199181991
3,4,2.556342251680804
3,5,4.50833507132162
2,5,3.498268945493303
1,5,3.044346417272025
1,6,4.461137293601852
1,7,6.138562751518853
1,6,3.3946463825321183
1,5,3.279857978938408
0,5,3.021730714398138
0,6,3.218059522371976
9,6,5.121561818324695
8,6,7.7724479321337
8,7,8.625926582497803
8,6,6.725768913725042
7,6,7.07838839140286
7,7,7.403568137734961
6,7,5.68457351938806
6,8,5.912713481746964
5,8,5.8898205051514285
5,9,4.32500910657617
6,9,6.031819401883724
6,8,6.248635436709891
5,8,5.059099860382351
5,7,6.628726201591975
5,6,4.69010495315208
5,7,6.0647471044439785
5,8,4.911948856857839
5,7,5.480521764968318
5,6,4.610073778360035
5,7,4.927013324447101
5,6,3.8589446312549534
5,5,6.056863093696993
5,6,3.6847573012810804
6,6,6.29935060354392
5,6,5.8358174228423
5,5,4.249332113391549
4,5,3.9257435303208372
5,5,3.4671501389988437
5,6,4.985882817133002
4,6,5.04578622626952
4,7,5.2207666074451256
4,8,4.688940149877453
4,9,3.169364039592034
4,0,2.742029418737078
4,1,2.122181039041497
4,0,3.3553791850610395
5,0,4.333428546940963
6,0,3.0512595150094453
5,0,3.780935735086181
5,9,2.9550321158332533
6,9,5.016143560402709
6,8,5.275344983354093
6,9,6.830078643183382
6,0,4.874171753601797
6,1,3.415460534336565
6,0,3.149721993130128
6,1,4.234530148087071
6,2,3.704394675962228
7,2,5.492635933839968
7,3,4.875181621244061
6,3,4.032019372762733
5,3,1.7964963784323156
4,3,2.7585920296201083
4,2,1.8681351398258697
3,2,0.4302181404802846
2,2,-0.7131108444267751
2,1,1.1505591638471673
1,1,-0.12262520561604617
1,2,1.1081037331746908
1,3,2.4061431837955194
1,2,0.7614554317653763
1,1,2.4292422909134084
0,1,1.5584139027127077
0,0,2.033246202726744
9,0,4.522124220490583
9,9,3.773816053075188
9,8,5.162804713863979
8,8,5.620300757986136
8,7,6.2377833385848485
9,7,6.5195639254560085
8,7,5.076576077473987
8,8,5.471498438085628
7,8,6.913587854838569
7,9,6.5178801790540195
6,9,5.039809847128624
7,9,5.411321321092409
7,8,6.201601287525049
7,9,4.9791991744184685
7,0,4.755618123175186
6,0,4.259597673025979
6,9,3.610486077630072
6,0,5.319010318127921
5,0,3.6261364441177477
5,9,4.333572378181574
5,0,3.3806590013728366
5,1,2.270834292911628
4,1,1.9617406759248532
5,1,3.799710979267223
5,2,3.802213728423575
5,1,2.511456645621106
6,1,4.073003912005051
7,1,5.956364491660537
8,1,3.944955424671632
9,1,2.849340178376392
9,2,2.049495812369104
9,1,3.712650447813063
9,2,2.8275402730189905
9,1,3.6672773431171466
0,1,1.7664308421004382
9,1,2.9167806174166984
8,1,3.091110583344273
9,1,3.0716931586502554
0,1,2.6589873733591847
0,2,1.8422784314268303
1,2,1.6527608906974947
0,2,2.673422588577146
1,2,1.58177541748791
0,2,1.1345883458038044
0,1,2.801310456249738
9,1,1.6476739944232675
0,1,2.7411379692681455
1,1,2.2733485999035006
1,2,0.9049765359827688
1,3,3.9861733446995213
2,3,3.050382595621616
3,3,1.9680932715030037
3,2,0.414487888305513
2,2,0.23974916227818632
2,3,1.475165334126509
1,3,1.5028550826639644
1,2,0.9447343166635521
0,2,0.7278768112422642
0,1,2.3137568548721186
0,2,1.3782776954921077
0,3,1.787024940966972
9,3,3.311812895471564
9,2,0.8600297453479695
9,1,4.072671126296813
9,2,2.6275364428554955
0,2,2.183595650627452
9,2,4.60061220754752
9,1,2.488254246198066
8,1,4.751443545065143
8,0,2.9911287391992305
8,9,3.2761549406670416
7,9,5.499134105207402
8,9,4.993435141685679
7,9,5.485845012365713
6,9,5.2014512168055145
6,0,4.483869426281645
7,0,5.931702243147689
6,0,4.131560492674318
6,9,3.1653082248813824
6,8,4.589244955140257
6,7,6.930475003889662
5,7,6.4083246767265045
6,7,6.930654224366285
6,8,6.441489258619546
6,9,4.22304551099762
7,9,3.9143059749349485
7,8,6.050787146691071
7,7,7.290202782580699
7,8,7.368458518016881
7,7,6.319848956094056
7,8,7.146280165853886
8,8,5.597615804769789
8,9,4.536700584175121
8,8,5.0438680977137
7,8,6.594878318383757
7,7,7.082182727480989
6,7,5.982169403059898
7,7,7.3689519763964615
7,6,6.502145561446558
6,6,4.4800583490372805
6,5,5.965069368596236
6,6,5.344169046993975
7,6,6.927778547595324
8,6,5.032239508777594
9,6,4.370486266375094
8,6,5.747561778496553
7,6,6.5376668133195555
6,6,5.168629042660119
6,5,4.568005257969859
5,5,3.9452047808310198
6,5,4.173386447809382
5,5,3.514775577162122
4,5,3.982122550612063
4,4,3.8542628977482924
3,4,3.834116688989096
2,4,1.9273958255745938
2,3,1.7568011116455837
1,3,-0.0719590596859705
1,2,0.6915131242385505
1,1,2.4996853195646356
1,2,0.9494001553009701
2,2,0.4657538468660063
2,1,1.3152756430989359
1,1,1.1882245409778214
1,0,2.1411931058094553
2,0,1.03396938142796
3,0,1.3542569772587947
2,0,1.2851718184138106
2,1,1.3636360198152588
3,1,1.3629866692362973
4,1,1.7738094100928001
3,1,1.5566069629265615
2,1,0.15662820398746802
2,0,2.393350750876751
2,1,1.7541207939468164
1,1,1.3414975873280117
1,0,2.1972905660647495
2,0,1.6782897902923082
3,0,2.585766541656145
2,0,2.149216079393775
2,9,2.751867339932372
2,8,4.540065244932727
3,8,2.7454698097610235
4,8,5.080621460782849
3,8,3.5328421607966716
3,9,2.791694709804193
3,0,2.096468790670751
3,9,4.191777367880601
2,9,1.543230797828012
3,9,2.5184672185368613
4,9,4.278544456709595
5,9,3.633981138708674
5,8,4.699754451323262
6,8,5.939799748344449
6,9,5.0442962015540465
7,9,6.209580815945258
8,9,4.932241350412104
7,9,6.048969332530113
7,0,5.763387087510783
7,1,5.386095030348828
6,1,3.3292494557108667
6,2,3.5118261935088224
5,2,2.5255056096555415
6,2,4.204423901719126
6,3,2.9005231354260355
7,3,4.077951631528817
7,4,4.9998672958066415
6,4,3.201532263768594
6,5,3.660704922158506
5,5,4.210466217921997
6,5,4.976648633207395
6,4,4.712819565896499
6,5,6.717985119354103
7,5,6.889166056493873
6,5,5.458451744103255
5,5,3.755863166969393
6,5,5.089588540962411
5,5,4.22357033626342
4,5,2.7706995993919237
3,5,3.82309022737014
3,4,2.42754330163188
4,4,2.4044472456520167
5,4,3.353216073757878
5,5,4.253522599346384
4,5,3.465825973826557
5,5,4.919275546284085
6,5,4.089771172117989
7,5,5.657276814313533
7,6,5.518130248945322
8,6,5.681726020062147
7,6,5.4346971214920865
7,5,5.279217403178685
7,6,7.931253334640175
7,5,5.277866735771941
6,5,5.773644247248196
5,5,4.034957283457772
5,6,4.640405984786635
4,6,5.297644230423739
4,5,2.7485020351880842
5,5,4.307267582664891
5,4,3.3000643432799777
4,4,3.4414562219180698
3,4,1.8619497490199453
4,4,2.7624810445055576
3,4,2.395574551416168
3,5,2.3172803307287557
4,5,3.6665987716567545
5,5,4.129738675365606
6,5,4.409534737202781
5,5,3.145568710704441
5,4,3.7187496215526052
5,3,2.9047977231755193
4,3,3.1327014921292555
4,4,2.107588077269398
4,5,3.5634987443272763
3,5,3.2204496473365163
2,5,2.1137029214691743
3,5,3.4153931415019216
4,5,3.9550337100998045
4,4,3.43959175909814
4,5,4.352028676583047
5,5,4.456831979731775
6,5,3.375315533723998
6,4,4.667357664047432
5,4,3.2962304341200444
6,4,4.729958381801749
5,4,4.053882237152884
5,3,2.9593424295487996
5,2,3.5138789555842633
4,2,3.5257568608888286
4,1,0.5501029702433327
5,1,3.6611604513175635
5,2,3.609771095407522
5,3,3.9970987019199145
5,2,2.410180932507554
5,3,2.7689660374576306
6,3,4.697884904616395
6,4,4.37100931148047
6,3,5.018596881031834
7,3,4.87329919199966
6,3,3.858693168693895
5,3,2.6512290097186226
6,3,4.684553952499325
6,4,4.4809046460381605
6,5,5.102153351808892
7,5,5.833624425201012
8,5,5.302129469573315
8,4,4.2012168283786995
8,3,4.579185285168868
7,3,5.3425031183767615
7,4,5.600571141393695
6,4,3.323034999128007
6,3,3.4394141224396493
7,3,5.5449843863022155
8,3,4.309987161286816
7,3,5.069089565495968
7,2,5.430230962054763
7,3,5.169493480399042
7,2,4.332435477304279
8,2,4.381704501064822
8,3,3.2106281582371863
9,3,2.0589464606773995
8,3,5.107862547142753
8,4,4.451450156618963
8,3,4.064649799067171
9,3,4.335491727075646
8,3,4.850659563970371
9,3,3.9871133352933024
0,3,1.9319399334058343
0,4,2.7893311829860776
0,3,1.6534013642014744
1,3,1.342570819211238
1,2,0.5150194435968145
1,3,1.0888062177621207
2,3,1.4197965370868237
2,2,-0.3022664656207328
1,2,1.4060663942866227
1,1,0.8460475952674376
2,1,0.9636335804565732
2,0,1.7250441189240049
2,9,2.7230226469922365
2,0,0.8015749478878675
1,0,1.7950300151729959
1,1,1.4184253369179622
1,0,2.5972097450159204
1,1,2.7079620988183377
1,0,1.5414850634390123
1,9,2.9073840748043644
1,0,1.5787474364498333
1,9,2.0413531164684744
1,0,1.6252546847194962
2,0,2.798278231863949
2,9,2.184996468402252
2,0,1.6424730917179078
3,0,2.3074963343484107
3,9,4.26400142110092
2,9,2.4381202082667186
1,9,3.6319679453719123
0,9,2.891060897072049
9,9,5.069433899260698
9,8,5.068952678544125
0,8,3.044234878730548
0,7,4.929398046013498
1,7,4.388316008151376
1,8,3.6277416774077658
1,9,3.5138694519208475
0,9,3.404383678872721
1,9,3.3993739194527732
2,9,3.8854214087624346
1,9,3.320993831469515
2,9,3.1145725501135373
2,0,2.8552731710763126
1,0,1.4827539469550437
1,9,2.960341627906741
1,8,5.1228460000872005
0,8,4.56956431642163
1,8,5.39204990307903
1,9,1.5698682777123063
1,8,3.5485728390137896
1,9,2.480145099355428
1,8,4.482082966445397
1,7,4.795040613562805
0,7,5.602959273200948
9,7,6.285595150854162
9,6,4.508007528612143
0,6,4.614197453833175
0,7,6.270720201893248
0,6,4.56221447249788
9,6,4.890497977241878
0,6,5.160571791436593
0,5,3.081001593960635
9,5,4.260450205653694
8,5,4.537416531950183
8,6,6.973739696997411
8,7,5.589532909655863
7,7,6.579857917430462
8,7,6.569733358130667
8,8,6.123551097702171
8,7,6.45283077790654
7,7,8.40430637217041
7,8,5.876142430173074
8,8,5.56037440586254
7,8,6.445390855515081
6,8,5.714516953850938
7,8,6.075760258022383
8,8,5.560151875509782
8,9,5.541127367919107
8,0,4.308927742181057
8,9,4.535766172059742
9,9,3.974310289139614
0,9,4.529407119766994
9,9,4.4616259123288025
0,9,4.367600225758372
0,8,4.356498559251843
0,7,5.406447251061188
0,8,4.327894893989529
0,7,4.7081719023900614
0,8,3.721145646311657
9,8,4.598865001421529
8,8,6.737166515322786
8,9,5.052683812645695
8,8,5.556528875847273
9,8,4.408025910156903
8,8,5.848021547660381
8,7,6.593772865778339
8,6,5.573397691437246
7,6,5.8003474312706125
7,5,4.319033947451063
7,6,5.44552955158031
6,6,5.298708148930701
7,6,5.82315313441439
6,6,6.166464314186818
6,7,5.696791083329707
5,7,5.464410708190352
6,7,6.570256223847781
6,6,5.832153095102499
6,5,5.269952715050135
6,4,4.00711556090022
5,4,3.705803345460717
5,5,3.5769966393297032
6,5,4.829349857271575
5,5,4.118770285704328
6,5,5.702694983208935
5,5,4.127781443938044
4,5,2.374864877787186
4,6,4.861764418930081
3,6,3.4034729911602786
2,6,3.395942147370508
1,6,4.266128316998417
2,6,5.112023418644284
1,6,4.581583953179732
1,5,3.808419886730209
1,6,4.687563784117249
1,7,4.739640419207799
2,7,4.620032135830273
1,7,5.465639911630811
0,7,6.25505669353219
0,6,4.509260280427615
0,5,4.64807968120948
0,6,4.04677546499231
9,6,4.530173853171636
9,5,4.502602685188193
0,5,3.4535783382388727
1,5,4.005810577562389
2,5,4.123354008620574
2,6,4.4041854691217015
2,7,6.264997123266701
3,7,5.69694855083412
3,8,3.2590107787096696
2,8,4.030885038207232
3,8,4.086204914113571
3,7,5.382294754228081
3,8,4.538319968786969
4,8,4.00027728286412
3,8,3.9309438290792813
3,9,3.4124611073873976
2,9,3.0280635457651446
2,8,3.862985395956423
2,9,2.3592543202953706
2,0,2.439708976727771
1,0,2.6887481805067384
1,1,1.7004264201122063
0,1,3.13525988969319
1,1,1.7867907543390729
0,1,1.3218524794017106
0,0,2.4747482485070407
0,9,3.4179124627947597
0,8,3.6976249323714017
0,9,3.7184400040097425
1,9,2.7210168095864766
2,9,2.760997041772085
3,9,4.3427231673914575
3,8,4.600512901850771
3,9,2.6066232298914382
4,9,4.38233912962836
4,8,4.584296878819139
3,8,4.058425785336705
3,9,1.6927930467833483
3,8,4.040863707481957
2,8,3.420299528985045
3,8,3.7177182376583775
4,8,4.772644612036779
3,8,3.5634538093434998
3,7,6.156396274688749
4,7,6.73568429642653
3,7,6.1192202008324665
3,8,5.344927912370498
3,7,5.744955885415006
2,7,5.113847287978642
3,7,5.350636862960323
2,7,4.4747325805327085
2,6,4.387508606659128
3,6,5.163587908138846
3,7,5.556074242743536
3,8,3.9763902282858314
2,8,2.439382989065452
2,7,4.7201026136357
2,6,4.678212779084117
2,7,4.7405949729690455
1,7,5.283354814955154
1,8,3.732927134592111
0,8,5.336969646079144
0,7,5.236560457757131
1,7,5.466712967863497
2,7,4.44353317694764
1,7,4.906659293482902
1,6,3.503440502863484
1,5,4.035579209337207
2,5,2.542402756321014
2,4,2.706994122273941
2,3,0.646900331633073
3,3,1.606000947618067
3,4,2.7761957390026413
4,4,2.443245313355224
5,4,3.4434105321394743
5,3,2.220250508346089
6,3,3.4928825508852643
5,3,4.177046233482725
4,3,3.569849326889615
4,2,3.1641708788501104
3,2,1.962058388969856
3,3,2.142589137025496
3,2,0.783899867874467
3,3,0.9801265510676122
3,4,2.881992542980922
3,3,1.4102641808723073
4,3,1.742403306661072
4,4,2.7249985854461505
5,4,3.5597844402630106
5,5,4.83747927695253
4,5,3.7014586061037615
3,5,3.47836087868297
2,5,3.4455968126020866
2,6,4.599416352851377
2,7,5.624794355804187
2,8,2.4791294715372763
3,8,3.715351575005111
3,9,2.7417739330666993
2,9,4.237030360246775
1,9,2.917171091153439
2,9,1.7424744216614916
1,9,3.5973639668248003
2,9,3.1583358626936766
2,8,4.331618581859722
2,7,4.837176987442049
2,6,3.5484775425432913
1,6,3.675367076940886
1,5,3.7864467085327815
1,4,1.858613055000972
1,3,2.3455676386602793
1,4,1.6614533279705488
1,5,2.815866753505586
1,4,2.069687139035644
0,4,4.324200091898337
0,5,3.2835535428753477
1,5,4.174946536091212
0,5,3.9738835547083484
9,5,5.2207443873930535
8,5,4.888057884808342
7,5,5.7988041377821835
8,5,4.877750272071894
9,5,4.581192137814805
9,4,3.882981925989726
0,4,2.618555961019298
0,3,2.676772933144548
0,2,2.9055741289661943
0,3,2.037362044048433
0,2,2.9155509413187546
0,1,1.6168908036022904
9,1,2.7101103882350324
9,2,2.9853250219679652
0,2,2.143378698005595
9,2,2.6488678649034334
9,3,3.2414322773474655
8,3,2.5862240100002256
9,3,3.642271752625688
0,3,1.3797316044198482
9,3,2.991534050614875
9,2,3.9030842045562464
8,2,3.324186865041372
7,2,5.13106337938957
8,2,3.259576885311868
7,2,5.300297078512735
7,1,5.688467392395997
7,0,5.026178177362915
7,1,4.847903285450457
8,1,3.8348480481607883
8,2,5.42389305310753
7,2,4.991969842097819
7,1,5.586728550090992
6,1,4.261834747919105
6,2,5.027037020653291
6,1,5.247265809001332
6,0,3.6875193608275887
6,1,3.996753770755595
5,1,2.9075274164462925
4,1,2.8845994765237037
4,2,2.2057835076324523
3,2,1.3045045337006724
4,2,2.807759110899208
5,2,1.9699101383515338
5,3,3.083298126753811
6,3,4.038705204867009
6,2,4.325209843317728
6,3,3.3751128004613746
5,3,2.784516808357897
5,2,3.4204953198464154
4,2,1.3641748523060488
5,2,3.306804736959304
5,1,3.2474188671863984
4,1,1.6832796019266103
3,1,1.080563954763771
4,1,2.6944852782020225
4,2,1.2393553592361088
4,3,2.6267786183445416
4,4,3.2089715726110186
4,5,4.213209427320988
4,4,2.576199208386187
4,5,2.9536638277013036
3,5,2.7154615093695487
3,4,1.9997745249839536
2,4,2.6833090297749447
3,4,2.786979875824528
4,4,3.1022997374043095
3,4,1.4605373932672174
3,3,0.9465594641997334
3,4,2.5805922111578927
2,4,2.22914468841469
3,4,3.4010827017559673
3,3,1.7228914951043612
4,3,2.394318843722672
3,3,1.4772215618016606
3,2,1.788941715468994
3,3,1.2664745973186038
2,3,0.48215402584243505
3,3,1.7011188247354685
3,4,2.2771397683437415
2,4,2.574746008953081
3,4,1.8867211958077141
3,5,2.590889293239017
3,4,2.6811267056571726
3,3,2.9461372817047797
2,3,1.8508319639928938
2,4,1.894621014447954
2,3,0.6344791035754243
1,3,1.9776182947311605
0,3,1.9932770726336546
9,3,3.8257339155820516
0,3,3.2386044210579303
0,2,1.76147277041352
0,3,2.528902026629243
1,3,1.6007960673427362
1,2,1.307029268259377
2,2,0.2227275613720739
3,2,0.2422493915289018
2,2,0.6269698796212131
3,2,0.9477052914411188
2,2,0.5428830756915953
3,2,1.809373011414345
3,3,1.9781558759857267
2,3,1.2156750442723836
3,3,2.153729465855946
3,4,2.7336094994696953
3,5,3.5804080812032155
2,5,2.4369275541352926
2,4,2.220856791936516
2,3,1.9285814717609453
2,4,1.7260674449998574
1,4,1.6602712210258912
1,3,2.244563015437519
1,2,0.5969883047595611
1,3,1.5537310920197052
0,3,2.2819797248735947
0,2,2.613748575757668
1,2,1.5791001744940043
0,2,2.074991207666957
1,2,1.3555775097907192
0,2,1.5829777329780377
0,1,3.0298890499170437
1,1,0.830813972098058
2,1,0.07864351598485597
1,1,-0.3319735066875762
2,1,1.3907768847799102
2,0,3.43735019076901
1,0,2.9597306518896613
1,1,1.3430244430777403
2,1,0.4191315686508812
2,2,-1.1384965618192677
2,1,1.3290453338600363
3,1,2.0791420509631875
3,2,1.0824858618003648
4,2,1.4195205269676938
3,2,1.9637455960660923
2,2,-0.17520868919897217
2,1,3.131655302648915
2,0,2.6740072108436475
2,1,0.5777132997443162
2,0,1.4876625903692773
2,9,2.1353148565316395
2,0,2.4917137783552525
1,0,2.7380135971824675
1,9,3.0043216298570643
2,9,3.2159381671141487
1,9,3.244744152104321
1,8,3.4149527359848335
2,8,3.2663413691841923
3,8,4.545686168141042
3,7,4.810878344890734
2,7,5.706303677874622
3,7,3.6592914799472966
3,8,4.30551062777261
2,8,4.046246722637692
2,7,5.311101330921355
2,6,3.5579113458256657
2,7,3.4839532975123557
1,7,5.593113192249354
0,7,4.717155864294021
0,8,3.984359260427397
9,8,5.397542903621684
9,7,5.923676395214949
9,8,4.9569912696575615
0,8,5.525993348895512
1,8,3.659545869935609
0,8,4.044259563293752
1,8,3.6613574939496276
1,9,2.533625129082574
2,9,2.7608978993638833
3,9,4.228152800315429
2,9,3.202870453063418
2,0,2.6607896393054227
2,9,3.36507321175374
3,9,3.5235038769042015
2,9,3.3804368430867986
1,9,2.6871909675694954
2,9,2.1659449867936784
2,0,1.7737485333347067
1,0,1.9258167882133548
2,0,2.1582077651472438
3,0,2.7312587549039886
2,0,2.5286345983894547
2,9,1.9748767849004003
2,0,2.9264761959339083
2,1,1.7891039513036122
2,0,1.8888526379913761
1,0,1.7580895912878503
1,9,2.9152851567165676
1,0,0.9520091340472532
1,9,3.1520952489593146
2,9,1.4850404147670797
1,9,2.689517597192868
1,0,1.7394751952798844
0,0,2.155150215692809
0,1,2.180028588998165
0,2,1.8021801605832533
9,2,3.169561358039098
0,2,2.6812834640763965
0,1,2.3647313147653235
1,1,1.2492011945255945
1,2,0.2451724855428723
1,3,1.3902613204121144
1,2,0.5643517851591283
1,3,1.1993410625595045
0,3,1.1721470648117633
1,3,0.61667358143742
1,2,0.5474598598936615
2,2,-0.5410946638299409
2,1,0.9378843153719306
2,0,1.0755235649230759
3,0,2.7882619098044708
2,0,2.5220813538809734
2,1,0.980881422360087
2,0,2.988785944089595
1,0,2.5950489559265124
2,0,2.657578776604449
1,0,2.9944264988887586
0,0,3.10529292583184
0,9,5.316162848915727
0,0,2.476571764531562
0,9,3.568053659505735
1,9,3.0420621105097636
2,9,2.174828458812594
2,8,4.037262240069005
3,8,4.033488544347012
4,8,3.7090370952474228
4,7,4.76993174500577
3,7,5.4309584549734335
2,7,3.441151075518429
3,7,4.618334283445194
2,7,5.415481116020818
1,7,5.4966656233477424
1,8,4.8677387776190075
2,8,4.363385647679548
1,8,3.504750956759001
1,9,2.9960859110799403
1,8,2.4339623584930328
1,9,3.5102763072239265
2,9,3.3759662262892647
1,9,3.1234844235534798
2,9,3.718535724875649
1,9,3.615036369280452
1,8,4.451480460302367
0,8,4.2156986331164665
0,9,2.495877653489516
9,9,4.354917029758667
0,9,3.3438387582109224
0,0,2.558127474573668
1,0,3.7750129183429344
0,0,2.0541058245883823
0,9,3.8490378164241896
9,9,4.340997893036519
